Id,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2462,40,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1,0
710,44,Travel_Frequently,1319,Research & Development,8,1,Life Sciences,1,2,Female,67,3,4,Manufacturing Director,3,Single,13341,22930,5,Y,No,19,3,4,80,0,29,3,3,22,8,4,10,0
1039,46,Travel_Rarely,561,Research & Development,6,4,Life Sciences,1,3,Female,90,2,1,Laboratory Technician,3,Married,2437,17089,9,Y,No,14,3,3,80,0,18,4,3,4,3,3,3,0
1576,46,Travel_Rarely,855,Human Resources,2,4,Human Resources,1,3,Female,62,3,4,Manager,3,Married,17924,22128,7,Y,Yes,11,3,1,80,1,33,3,3,22,6,6,14,0
1964,38,Travel_Rarely,688,Research & Development,23,4,Life Sciences,1,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745,18899,9,Y,No,14,3,2,80,1,10,2,3,2,2,1,2,0
1736,37,Travel_Rarely,1115,Research & Development,1,4,Life Sciences,1,1,Male,51,2,2,Manufacturing Director,3,Divorced,5993,2689,1,Y,No,18,3,3,80,1,7,2,4,7,5,0,7,0
2518,24,Travel_Rarely,477,Research & Development,24,3,Medical,1,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,0
2299,32,Travel_Rarely,117,Sales,13,4,Life Sciences,1,2,Male,73,3,2,Sales Executive,4,Divorced,4403,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3,0
1112,34,Travel_Rarely,742,Sales,13,4,Life Sciences,1,3,Male,42,3,2,Sales Executive,1,Married,4639,23288,1,Y,No,12,3,4,80,0,5,2,3,4,2,0,3,1
465,32,Travel_Rarely,1146,Human Resources,1,4,Medical,1,2,Female,51,3,1,Human Resources,4,Single,3212,18624,4,Y,No,15,3,4,80,0,10,2,3,6,3,0,2,0
1223,44,Travel_Rarely,1402,Research & Development,7,4,Life Sciences,1,4,Male,51,2,5,Research Director,1,Single,19545,26204,1,Y,No,18,3,4,80,0,23,3,3,22,15,4,13,0
2256,34,Travel_Rarely,121,Research & Development,2,4,Medical,1,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,0
2705,41,Travel_Rarely,1283,Research & Development,5,5,Medical,1,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,0
2134,18,Travel_Frequently,1306,Sales,5,3,Marketing,1,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,1
1104,37,Travel_Rarely,511,Sales,1,3,Marketing,1,4,Female,100,3,3,Sales Executive,4,Married,10596,15395,5,Y,Yes,12,3,2,80,2,16,5,3,14,7,1,12,0
1666,21,Non-Travel,665,Research & Development,17,1,Other,1,4,Female,43,3,1,Laboratory Technician,3,Single,2028,19719,1,Y,No,14,3,2,80,0,2,3,4,2,2,2,2,0
338,39,Travel_Rarely,1299,Research & Development,3,3,Medical,1,4,Male,47,3,5,Manager,1,Divorced,19272,22670,1,Y,No,14,3,2,80,1,21,2,3,21,6,13,11,0
1744,45,Travel_Rarely,1339,Research & Development,7,3,Life Sciences,1,2,Male,59,3,3,Research Scientist,1,Divorced,9724,18787,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0,0
1927,37,Travel_Frequently,504,Research & Development,10,3,Medical,1,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0,1
2637,41,Travel_Frequently,1018,Sales,1,3,Marketing,1,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,0
2630,44,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2,1
1407,38,Travel_Frequently,482,Research & Development,10,4,Technical Degree,1,3,Male,69,3,2,Research Scientist,1,Married,5209,9696,7,Y,No,20,4,2,80,0,20,3,3,18,7,1,13,0
2499,34,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2,0
816,29,Travel_Rarely,1322,Research & Development,9,3,Medical,1,4,Male,81,3,1,Laboratory Technician,3,Single,2899,7508,1,Y,No,11,3,3,80,0,6,2,2,6,2,1,4,0
1067,40,Travel_Rarely,1334,Research & Development,9,3,Life Sciences,1,3,Female,81,3,3,Research Director,3,Divorced,1359,15178,4,Y,No,11,3,4,80,1,16,3,3,1,0,0,0,0
274,31,Travel_Rarely,436,Human Resources,2,2,Life Sciences,1,3,Male,89,3,1,Human Resources,4,Married,2741,22929,0,Y,No,13,3,3,80,0,4,3,3,2,2,2,2,0
2040,33,Travel_Rarely,350,Sales,5,3,Marketing,1,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0,1
865,42,Travel_Frequently,1084,Research & Development,2,5,Life Sciences,1,2,Female,45,4,4,Research Director,3,Divorced,14336,17477,5,Y,No,13,3,2,80,1,23,2,3,20,17,13,6,0
101,28,Travel_Rarely,1303,Research & Development,2,4,Medical,1,3,Male,30,4,2,Laboratory Technician,3,Divorced,4301,9150,1,Y,No,16,3,1,80,1,5,1,3,5,2,3,0,0
1854,19,Travel_Rarely,303,Research & Development,2,3,Life Sciences,1,2,Male,47,2,1,Laboratory Technician,4,Single,1102,9241,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0,1
107,37,Travel_Rarely,1332,Research & Development,11,2,Other,1,1,Male,50,4,2,Manufacturing Director,2,Married,5906,9490,3,Y,Yes,11,3,4,80,2,6,2,3,3,2,0,0,1
1557,37,Travel_Rarely,111,Research & Development,2,3,Life Sciences,1,1,Male,72,2,1,Research Scientist,2,Divorced,3069,11479,2,Y,No,14,3,3,80,1,6,5,3,0,0,0,0,0
2723,44,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1,4,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3,0
2310,36,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,1,Male,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,0
1637,42,Non-Travel,465,Research & Development,6,3,Life Sciences,1,4,Male,75,3,1,Laboratory Technician,3,Married,2096,9238,9,Y,Yes,11,3,2,80,1,7,2,2,2,2,1,2,0
1472,32,Travel_Rarely,1179,Sales,2,3,Marketing,1,4,Female,72,3,2,Sales Executive,1,Divorced,6834,23687,1,Y,Yes,13,3,1,80,1,10,3,2,10,2,2,2,0
1644,31,Travel_Frequently,878,Sales,5,3,Life Sciences,1,4,Male,55,3,2,Sales Executive,1,Divorced,6735,26342,6,Y,No,12,3,3,80,1,7,3,4,3,2,0,2,0
2052,49,Travel_Rarely,1261,Research & Development,7,3,Other,1,2,Male,31,2,3,Healthcare Representative,3,Single,10965,12066,8,Y,No,24,4,3,80,0,26,2,3,5,2,0,0,0
2128,42,Travel_Rarely,319,Research & Development,24,3,Medical,1,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,0
1467,46,Travel_Rarely,1098,Research & Development,3,3,Life Sciences,1,4,Male,91,3,4,Manager,3,Married,16704,6148,4,Y,No,15,3,4,80,2,27,3,3,3,2,0,2,0
1822,30,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,0
712,31,Travel_Rarely,427,Research & Development,2,3,Medical,1,4,Male,37,2,1,Research Scientist,1,Divorced,2886,13531,1,Y,No,15,3,1,80,1,6,5,2,5,4,4,4,0
72,26,Travel_Frequently,1277,Research & Development,2,2,Medical,1,3,Male,80,2,1,Laboratory Technician,3,Single,3875,25265,0,Y,No,15,3,1,80,0,6,5,3,5,2,1,2,0
2335,44,Travel_Rarely,661,Research & Development,9,2,Life Sciences,1,2,Male,61,3,1,Research Scientist,1,Married,2559,7508,1,Y,Yes,13,3,4,80,0,8,0,3,8,7,7,1,0
2631,42,Non-Travel,495,Research & Development,2,1,Life Sciences,1,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10,0
481,35,Travel_Rarely,970,Sales,8,4,Other,1,2,Male,60,3,2,Sales Executive,3,Married,4601,14669,1,Y,No,21,4,1,80,1,15,4,2,15,12,5,4,0
2569,19,Non-Travel,504,Research & Development,10,3,Medical,1,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0,1
2547,35,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7,0
2700,56,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0,0
1171,38,Travel_Rarely,1480,Research & Development,28,2,Life Sciences,1,4,Male,41,3,3,Manufacturing Director,4,Married,9613,9659,4,Y,No,17,3,4,80,1,9,3,3,3,2,1,1,0
2234,35,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,0
1770,46,Travel_Frequently,638,Research & Development,1,3,Medical,1,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,0
2063,37,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,1,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,Y,No,12,3,3,80,1,18,2,2,18,7,12,17,0
1724,37,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,4,1,80,0,8,1,3,1,0,0,0,0
405,42,Travel_Rarely,390,Research & Development,7,3,Life Sciences,1,4,Male,58,3,5,Manager,3,Single,19847,21972,2,Y,Yes,14,3,4,80,0,24,4,3,22,7,14,17,0
757,46,Travel_Rarely,526,Sales,2,5,Life Sciences,1,3,Male,96,3,3,Sales Executive,1,Divorced,10453,25594,3,Y,No,11,3,2,80,1,23,4,2,7,7,4,2,0
2730,57,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,0
1950,37,Travel_Rarely,228,Sales,6,4,Medical,1,3,Male,98,3,2,Sales Executive,4,Married,6502,22825,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1,0
2275,28,Travel_Rarely,890,Research & Development,2,4,Medical,1,3,Male,46,3,1,Research Scientist,3,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1,1
97,46,Travel_Rarely,571,Research & Development,23,4,Medical,1,3,Male,48,3,2,Healthcare Representative,3,Married,6540,15232,2,Y,No,11,3,3,80,1,11,3,3,5,4,0,3,0
1333,35,Travel_Rarely,1125,Sales,5,4,Medical,1,3,Female,52,3,2,Sales Executive,2,Married,8376,20317,5,Y,No,12,3,1,80,1,6,5,4,3,2,0,2,0
2175,22,Travel_Rarely,604,Research & Development,6,1,Medical,1,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2,0
743,45,Travel_Frequently,1302,Research & Development,7,5,Life Sciences,1,1,Male,46,3,1,Laboratory Technician,3,Single,2132,7530,2,Y,Yes,13,3,2,80,0,8,2,2,3,2,0,2,0
806,26,Travel_Rarely,1258,Research & Development,9,3,Medical,1,1,Male,82,3,1,Research Scientist,4,Married,2127,14377,1,Y,No,13,3,3,80,1,1,4,3,1,0,0,0,0
2530,19,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0,0
2678,37,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2,0
2279,30,Travel_Rarely,946,Research & Development,2,3,Medical,1,3,Female,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0,0
2597,34,Travel_Frequently,135,Research & Development,19,3,Medical,1,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,0
1723,34,Non-Travel,1065,Sales,23,4,Marketing,1,2,Male,72,3,2,Sales Executive,3,Single,4568,10034,0,Y,No,20,4,3,80,0,10,2,3,9,5,8,7,0
148,42,Travel_Rarely,442,Research & Development,1,4,Life Sciences,1,1,Male,72,2,3,Healthcare Representative,4,Married,7441,15596,2,Y,Yes,23,4,3,80,1,10,3,1,8,7,0,7,0
1480,34,Travel_Rarely,1404,Research & Development,6,1,Medical,1,2,Female,56,4,2,Healthcare Representative,4,Divorced,6735,12127,0,Y,Yes,13,3,3,80,1,9,3,3,8,4,7,7,0
1726,35,Travel_Rarely,1229,Research & Development,8,1,Life Sciences,1,4,Male,36,4,1,Laboratory Technician,4,Married,2269,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1,0
1591,37,Travel_Rarely,408,Research & Development,4,5,Life Sciences,1,3,Female,79,3,2,Healthcare Representative,4,Married,6755,4187,3,Y,No,14,3,4,80,0,12,3,2,1,0,0,0,0
1727,48,Travel_Rarely,626,Research & Development,1,2,Life Sciences,1,1,Male,98,2,3,Laboratory Technician,3,Single,5381,19294,9,Y,Yes,13,3,4,80,0,23,2,3,1,0,0,0,1
692,25,Travel_Rarely,1117,Research & Development,1,2,Medical,1,4,Male,95,3,2,Manufacturing Director,1,Married,5993,22573,1,Y,Yes,12,3,4,80,0,6,2,2,6,7,1,5,0
818,36,Travel_Rarely,234,Sales,2,2,Life Sciences,1,2,Male,94,3,2,Sales Executive,4,Married,5237,8891,1,Y,No,14,3,1,80,0,10,3,3,10,6,1,7,0
1386,53,Travel_Rarely,805,Research & Development,2,4,Other,1,3,Female,57,3,4,Manager,3,Single,16799,21195,4,Y,No,19,3,4,80,0,26,3,3,3,2,1,0,0
2257,35,Travel_Rarely,384,Sales,8,4,Life Sciences,1,1,Female,72,3,1,Sales Representative,4,Married,2572,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2,0
1732,33,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,1,Female,98,3,3,Research Director,4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,0
2627,31,Non-Travel,587,Sales,2,4,Life Sciences,1,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6,0
701,29,Travel_Rarely,878,Research & Development,15,2,Life Sciences,1,2,Male,73,3,3,Manufacturing Director,3,Married,8722,14363,1,Y,No,14,3,2,80,1,10,2,3,10,9,1,7,0
2424,38,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,2,Male,42,3,2,Sales Executive,4,Single,6861,4981,8,Y,Yes,12,3,3,80,0,19,1,3,1,0,0,0,0
921,31,Travel_Rarely,1443,Sales,5,4,Technical Degree,1,2,Female,65,2,3,Sales Executive,2,Divorced,7861,20328,4,Y,No,21,4,4,80,3,9,3,3,5,3,0,1,0
1424,41,Travel_Rarely,722,Sales,2,1,Marketing,1,1,Male,58,2,2,Sales Executive,1,Married,4115,20431,1,Y,No,12,3,3,80,0,15,0,3,15,10,5,10,1
905,38,Travel_Rarely,117,Research & Development,1,3,Life Sciences,1,3,Female,63,2,2,Manufacturing Director,4,Married,10435,20794,1,Y,No,14,3,4,80,3,14,2,2,14,8,2,8,0
454,38,Travel_Rarely,444,Human Resources,2,4,Human Resources,1,3,Male,68,3,3,Human Resources,4,Married,10609,22722,7,Y,Yes,16,3,2,80,0,17,2,3,15,3,12,13,0
2666,37,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3,0
2096,30,Non-Travel,1400,Research & Development,3,3,Life Sciences,1,3,Male,53,3,1,Laboratory Technician,4,Married,2097,16734,4,Y,No,15,3,3,80,1,9,3,1,5,3,1,4,0
2684,29,Travel_Frequently,337,Research & Development,14,1,Other,1,3,Female,84,3,3,Healthcare Representative,4,Single,7553,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7,1
167,55,Travel_Frequently,1377,Research & Development,19,2,Medical,1,1,Male,58,3,5,Manager,4,Single,19038,7693,3,Y,No,11,3,4,80,0,37,4,2,24,7,15,11,1
730,30,Travel_Rarely,1434,Sales,22,2,Medical,1,4,Male,74,3,2,Sales Executive,1,Single,6146,25178,1,Y,Yes,24,4,4,80,0,10,2,3,10,8,7,8,1
1898,33,Travel_Rarely,147,Research & Development,4,4,Medical,1,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,0
1310,29,Travel_Rarely,805,Sales,3,1,Marketing,1,1,Male,57,2,1,Sales Representative,3,Single,2362,17783,0,Y,Yes,12,3,1,80,0,4,3,3,3,2,0,2,1
26,35,Travel_Frequently,796,Sales,10,4,Marketing,1,2,Male,37,2,1,Sales Representative,3,Married,16015,24619,1,Y,Yes,14,3,4,80,1,2,2,3,2,2,2,2,0
2145,52,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9,0
1830,45,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,0
1688,29,Travel_Rarely,153,Research & Development,15,2,Life Sciences,1,4,Female,49,2,2,Laboratory Technician,3,Single,4193,12682,0,Y,Yes,12,3,4,80,0,10,3,3,9,5,0,8,0
997,28,Travel_Rarely,1370,Research & Development,2,4,Medical,1,2,Female,37,3,1,Research Scientist,4,Single,2859,15986,1,Y,No,13,3,4,80,0,5,3,3,5,2,1,4,0
1176,20,Travel_Rarely,509,Research & Development,6,3,Life Sciences,1,4,Male,36,3,1,Laboratory Technician,4,Single,2127,8509,1,Y,No,17,3,4,80,0,1,2,3,1,0,0,0,0
1040,52,Travel_Rarely,1167,Research & Development,7,4,Medical,1,2,Female,43,1,5,Manager,3,Married,19033,19805,3,Y,No,11,3,2,80,1,28,2,3,13,7,9,5,0
1951,21,Travel_Rarely,996,Research & Development,3,2,Medical,1,4,Male,100,2,1,Research Scientist,3,Single,3230,10531,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0,0
1512,44,Non-Travel,1055,Research & Development,2,4,Technical Degree,1,4,Male,78,2,3,Healthcare Representative,4,Married,8509,22422,3,Y,No,14,3,2,80,1,10,3,3,4,2,1,3,0
2154,50,Travel_Frequently,1246,Human Resources,3,3,Medical,1,1,Male,99,3,5,Manager,2,Married,18200,7999,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7,0
1379,19,Travel_Rarely,1158,Research & Development,2,3,Life Sciences,1,2,Male,87,4,1,Laboratory Technician,4,Single,1483,16143,1,Y,Yes,11,3,1,80,0,1,3,3,1,0,0,0,1
41,52,Travel_Rarely,1107,Sales,8,4,Life Sciences,1,4,Female,48,3,4,Sales Executive,2,Married,12965,17491,2,Y,No,13,3,3,80,1,24,2,3,8,5,7,7,0
1498,34,Travel_Rarely,663,Sales,1,3,Technical Degree,1,1,Female,92,3,1,Sales Representative,2,Single,2976,22929,5,Y,No,12,3,4,80,0,6,4,3,5,3,0,2,0
1956,50,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,1,Male,96,3,5,Research Director,2,Divorced,19144,15815,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6,0
2044,50,Travel_Rarely,1046,Research & Development,10,3,Technical Degree,1,4,Male,100,2,3,Healthcare Representative,4,Single,10496,2755,6,Y,No,15,3,4,80,0,20,2,3,4,3,1,3,0
1652,29,Travel_Rarely,1462,Research & Development,28,1,Technical Degree,1,4,Male,97,3,1,Research Scientist,3,Married,2235,14004,2,Y,No,13,3,2,80,1,6,3,3,4,3,1,2,0
1513,25,Travel_Rarely,975,Research & Development,1,3,Other,1,4,Female,32,2,1,Laboratory Technician,2,Single,3907,3487,5,Y,No,15,3,3,80,0,5,1,3,3,2,0,2,0
609,33,Travel_Rarely,1115,Research & Development,8,4,Medical,1,4,Female,32,2,2,Manufacturing Director,3,Single,5993,19345,1,Y,No,12,3,1,80,0,7,3,2,7,1,7,6,0
1132,35,Travel_Rarely,884,Research & Development,17,3,Life Sciences,1,4,Male,99,3,1,Laboratory Technician,3,Single,3780,15891,0,Y,Yes,11,3,4,80,0,4,5,3,3,2,1,2,0
28,26,Travel_Rarely,1358,Research & Development,18,1,Medical,1,3,Female,82,3,1,Research Scientist,3,Married,2389,14229,3,Y,No,11,3,2,80,1,8,2,3,2,1,2,2,0
441,30,Travel_Rarely,1169,Sales,5,2,Life Sciences,1,1,Male,72,2,2,Sales Executive,1,Single,5326,11864,0,Y,No,20,4,3,80,0,6,3,3,5,2,1,2,0
1627,40,Travel_Rarely,581,Research & Development,1,3,Life Sciences,1,4,Male,99,3,1,Research Scientist,2,Single,3517,22490,7,Y,No,13,3,1,80,0,5,2,3,2,2,1,2,0
1900,38,Travel_Rarely,119,Sales,3,3,Life Sciences,1,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13,0
493,50,Travel_Rarely,193,Research & Development,7,3,Medical,1,3,Male,64,3,3,Research Director,3,Married,13194,12853,8,Y,No,11,3,3,80,1,19,4,3,9,8,1,1,0
1258,46,Travel_Rarely,979,Sales,7,3,Life Sciences,1,3,Male,98,3,2,Sales Executive,3,Single,6653,14255,4,Y,No,14,3,4,80,0,9,2,3,7,7,0,7,0
1301,38,Travel_Rarely,1337,Research & Development,10,3,Medical,1,3,Female,55,3,3,Healthcare Representative,1,Divorced,1091,8277,7,Y,No,13,3,3,80,1,20,2,3,1,0,0,0,1
2151,24,Travel_Rarely,691,Research & Development,23,3,Medical,1,2,Male,89,4,1,Research Scientist,4,Married,2725,21630,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4,0
1382,38,Travel_Frequently,895,Research & Development,3,3,Medical,1,2,Male,76,2,3,Research Director,3,Single,12490,8045,3,Y,No,13,3,4,80,0,20,2,2,13,9,3,12,0
1304,34,Travel_Rarely,956,Sales,7,3,Marketing,1,3,Male,84,4,3,Sales Executive,4,Single,9699,7677,0,Y,Yes,19,3,2,80,0,9,2,3,8,7,3,7,0
236,39,Travel_Frequently,1346,Sales,9,3,Life Sciences,1,3,Male,92,3,2,Sales Executive,1,Married,4998,15589,1,Y,No,18,3,2,80,3,8,3,3,7,7,7,7,0
551,39,Travel_Rarely,723,Sales,29,3,Marketing,1,4,Female,76,3,3,Sales Executive,1,Married,10475,24444,1,Y,No,18,3,3,80,3,21,3,2,20,7,10,9,0
520,27,Travel_Rarely,793,Sales,20,3,Medical,1,2,Female,68,3,2,Sales Executive,1,Married,4759,15891,1,Y,No,21,4,1,80,0,10,2,2,10,7,0,8,0
2194,25,Travel_Rarely,810,Sales,8,3,Life Sciences,1,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,0
1232,40,Non-Travel,819,Research & Development,8,2,Life Sciences,1,4,Female,79,2,2,Manufacturing Director,3,Married,4240,17119,2,Y,Yes,12,3,1,80,1,18,2,3,3,2,0,2,0
1138,29,Travel_Rarely,1018,Research & Development,7,1,Medical,1,4,Male,83,1,1,Research Scientist,1,Divorced,3102,5598,0,Y,No,14,3,3,80,1,5,5,3,4,2,0,0,0
720,27,Travel_Rarely,836,Research & Development,16,4,Life Sciences,1,3,Male,49,3,1,Laboratory Technician,3,Married,2661,7747,1,Y,No,14,3,1,80,1,1,6,2,1,0,0,0,0
735,59,Travel_Rarely,829,Research & Development,2,2,Medical,1,4,Female,86,3,5,Research Director,4,Single,19238,3334,4,Y,No,15,3,3,80,0,25,2,3,15,11,4,7,0
2421,37,Travel_Rarely,1141,Research & Development,11,2,Medical,1,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0,1
58,28,Travel_Frequently,528,Research & Development,4,3,Medical,1,1,Female,84,3,1,Research Scientist,1,Divorced,2683,2851,1,Y,No,14,3,1,80,1,6,5,1,6,5,1,2,0
631,29,Travel_Rarely,1391,Research & Development,4,3,Life Sciences,1,1,Female,51,1,1,Research Scientist,4,Single,2859,19373,6,Y,No,14,3,2,80,0,7,3,3,4,2,0,1,1
1181,32,Travel_Rarely,1206,Research & Development,10,4,Life Sciences,1,1,Male,78,3,3,Research Director,1,Married,13142,23281,3,Y,No,18,3,4,80,0,14,3,4,1,0,0,0,0
2357,36,Travel_Rarely,188,Research & Development,7,4,Other,1,2,Male,65,3,1,Research Scientist,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,0
592,34,Travel_Rarely,1112,Research & Development,2,3,Technical Degree,1,3,Male,97,2,1,Research Scientist,1,Divorced,2075,16734,1,Y,No,14,3,4,80,1,1,3,2,1,0,0,0,0
1303,38,Travel_Rarely,1385,Sales,1,3,Life Sciences,1,4,Female,69,2,3,Sales Executive,3,Married,9924,24164,0,Y,Yes,11,3,2,80,1,10,3,2,9,7,3,1,0
1387,37,Travel_Rarely,1440,Research & Development,4,3,Medical,1,2,Male,51,2,1,Laboratory Technician,2,Single,2956,22539,4,Y,No,14,3,3,80,0,7,3,2,5,4,0,0,0
2388,29,Travel_Rarely,906,Research & Development,10,3,Life Sciences,1,4,Female,92,2,1,Research Scientist,1,Single,2404,11479,6,Y,Yes,20,4,3,80,0,3,5,3,0,0,0,0,1
939,28,Travel_Frequently,515,Research & Development,11,3,Medical,1,1,Male,54,3,1,Research Scientist,2,Divorced,3646,4223,1,Y,No,11,3,2,80,1,3,2,4,3,2,1,0,1
2548,24,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0,1
1249,26,Travel_Rarely,836,Sales,24,2,Marketing,1,3,Male,87,3,1,Sales Representative,4,Married,1081,17808,1,Y,No,18,3,3,80,1,1,2,3,1,0,0,0,1
